Date,Fokontany,Location,Species,Sex,AgeYears,AgeMonths,PreviousVaccine,Page,Point,Commune
14-Apr-18,Besimpona,Ambarilava,A,F,,3,,7,Besimpona,Moramanga
14-Apr-18,Besimpona,Ambarilava,A,F,5,,,7,Besimpona,Moramanga
14-Apr-18,Besimpona,Ambarilava,S,M,,3,,7,Besimpona,Moramanga
14-Apr-18,Besimpona,Ambarilava,A,F,,5,,7,Besimpona,Moramanga
14-Apr-18,Besimpona,Ambarilava,A,F,,6,,7,Besimpona,Moramanga
14-Apr-18,Besimpona,Ambarilava,A,F,5,,,7,Besimpona,Moramanga
14-Apr-18,Besimpona,Ambarilava,A,M,3,,,7,Besimpona,Moramanga
14-Apr-18,Besimpona,Ambarilava,A,F,6,,,7,Besimpona,Moramanga
14-Apr-18,Besimpona,Ambarilava,A,M,1,,,7,Besimpona,Moramanga
14-Apr-18,Besimpona,Ambarilava,S,M,,4,,7,Besimpona,Moramanga
14-Apr-18,Besimpona,Ambarilava,S,F,,4,,7,Besimpona,Moramanga
14-Apr-18,Besimpona,Ambarilava,A,F,2,,,7,Besimpona,Moramanga
14-Apr-18,Ambarilava,Ambarilava,A,M,1,,,7,Besimpona,Moramanga
14-Apr-18,Ambarilava,Ambarilava,A,F,2,,,7,Besimpona,Moramanga
14-Apr-18,Ambarilava,Ambarilava,A,M,4,,,7,Besimpona,Moramanga
14-Apr-18,Ambarilava,Ambarilava,A,M,1,,,7,Besimpona,Moramanga
14-Apr-18,Ambarilava,Ambarilava,A,M,1,,,7,Besimpona,Moramanga
14-Apr-18,Besimpona,Ambarilava,A,M,2,,,7,Besimpona,Moramanga
14-Apr-18,Besimpona,Ambarilava,A,F,1,,,7,Besimpona,Moramanga
14-Apr-18,Ambarilava,Ambarilava,A,F,1,,,8,Besimpona,Moramanga
14-Apr-18,Ambarilava,Ambarilava,A,F,2,,,8,Besimpona,Moramanga
14-Apr-18,Ambarilava,Ambarilava,S,F,2,,,8,Besimpona,Moramanga
14-Apr-18,Ambarilava,Ambarilava,S,M,1,,,8,Besimpona,Moramanga
14-Apr-18,Ambarilava,Ambarilava,S,M,1,,,8,Besimpona,Moramanga
14-Apr-18,Ambarilava,Ambarilava,A,F,,6,,8,Besimpona,Moramanga
14-Apr-18,Ambarilava,Ambarilava,A,F,,6,,8,Besimpona,Moramanga
14-Apr-18,Ambarilava,Ambarilava,S,F,,4,,8,Besimpona,Moramanga
14-Apr-18,Ambarilava,Ambarilava,S,M,,4,,8,Besimpona,Moramanga
14-Apr-18,Ambarilava,Ambarilava,A,F,,6,,8,Besimpona,Moramanga
14-Apr-18,Ambarilava,Ambarilava,A,F,,6,,8,Besimpona,Moramanga
14-Apr-18,Besimpona,Ambarilava,A,F,,4,,8,Besimpona,Moramanga
14-Apr-18,Besimpona,Ambarilava,S,F,,4,,8,Besimpona,Moramanga
14-Apr-18,Ambarilava,Ambarilava,A,M,2,,,8,Besimpona,Moramanga
14-Apr-18,Ambarilava,Ambarilava,A,M,1,,,8,Besimpona,Moramanga
14-Apr-18,Ambarilava,Ambarilava,A,F,1,5,,8,Besimpona,Moramanga
14-Apr-18,Ambarilava,Ambarilava,A,F,1,5,,8,Besimpona,Moramanga
14-Apr-18,Ambarilava,Ambarilava,A,M,1,5,,8,Besimpona,Moramanga
14-Apr-18,Besimpona,Ambarilava,A,M,,7,,8,Besimpona,Moramanga
14-Apr-18,Besimpona,Ambarilava,A,M,,7,,8,Besimpona,Moramanga
14-Apr-18,Besimpona,Ambarilava,A,M,,9,,8,Besimpona,Moramanga
14-Apr-18,Besimpona,Ambarilava,A,M,1,,,9,Besimpona,Moramanga
14-Apr-18,Besimpona,Ambarilava,A,M,3,,,9,Besimpona,Moramanga
14-Apr-18,Besimpona,Ambarilava,A,F,1,,,9,Besimpona,Moramanga
14-Apr-18,Besimpona,Ambarilava,A,F,1,,,9,Besimpona,Moramanga
14-Apr-18,Besimpona,Ambarilava,A,F,4,,,9,Besimpona,Moramanga
14-Apr-18,Besimpona,Ambarilava,A,F,1,,,9,Besimpona,Moramanga
14-Apr-18,Besimpona,Ambarilava,A,F,2,,,9,Besimpona,Moramanga
14-Apr-18,Besimpona,Ambarilava,A,M,,8,,9,Besimpona,Moramanga
14-Apr-18,Besimpona,Ambarilava,S,F,1,,,9,Besimpona,Moramanga
14-Apr-18,Besimpona,Ambarilava,S,M,1,5,,9,Besimpona,Moramanga
14-Apr-18,Analalava,Analalava,A,M,3,,2018,9,Besimpona,Ambohibary
14-Apr-18,Analalava,Analalava,S,F,,6,,9,Besimpona,Ambohibary
14-Apr-18,Analalava,Analalava,A,M,5,,,9,Besimpona,Ambohibary
14-Apr-18,Analalava,Analalava,S,M,,4,,9,Besimpona,Ambohibary
14-Apr-18,Ambarilava,Ambarilava,S,F,1,,,9,Besimpona,Moramanga
14-Apr-18,Besimpona,Ambarilava,A,M,1,,,9,Besimpona,Moramanga
14-Apr-18,Ambarilava,Ambarilava,A,F,2,,,9,Besimpona,Moramanga
14-Apr-18,Ambarilava,Ambarilava,A,M,,3,,9,Besimpona,Moramanga
14-Apr-18,Ambarilava,Ambarilava,A,F,,7,,9,Besimpona,Moramanga
14-Apr-18,Camps des Maries,Campes des Maries,A,F,1,,,9,Besimpona,Moramanga
14-Apr-18,Ambarilava,Ambarilava,S,F,,6,,9,Besimpona,Moramanga
14-Apr-18,Ambahibe,Ambahibe,A,F,3,,,10,Besimpona,Moramanga
14-Apr-18,Ambarilava,Ambarilava,A,M,2,,,10,Besimpona,Moramanga
14-Apr-18,Ambarilava,Ambarilava,A,M,1,,,10,Besimpona,Moramanga
14-Apr-18,Ambarilava,Ambarilava,S,F,,6,,10,Besimpona,Moramanga
14-Apr-18,Ambarilava,Ambarilava,S,F,,6,,10,Besimpona,Moramanga
14-Apr-18,Analalava,Analalava,S,F,,5,,10,Besimpona,Ambohibary
14-Apr-18,Analalava,Analalava,A,F,,7,,10,Besimpona,Ambohibary
14-Apr-18,Ankazotokana,Ambarilava,S,M,,7,,10,Besimpona,Moramanga
14-Apr-18,Ambarilava,Ambarilava,S,F,,,2016,10,Besimpona,Moramanga
14-Apr-18,Ambarilava,Ambarilava,S,,,,,10,Besimpona,Moramanga
12-Apr-18,Ambohimadera,Ambohimadera,A,M,8,,,1,Ambohimadera,Moramanga
12-Apr-18,Ambohimadera,Ambohimadera,A,M,1,,,1,Ambohimadera,Moramanga
12-Apr-18,Ambohimadera,Ambohimadera,A,M,3,,2017,1,Ambohimadera,Moramanga
12-Apr-18,Ambohimadera,Ambohimadera,A,M,,8,,1,Ambohimadera,Moramanga
12-Apr-18,Ambohimadera,Ambohimadera,A,F,,9,,1,Ambohimadera,Moramanga
12-Apr-18,Ambohimadera,Ambohimadera,A,F,,8,,1,Ambohimadera,Moramanga
12-Apr-18,Ambohimadera,Ambohimadera,A,M,1,,2017,1,Ambohimadera,Moramanga
12-Apr-18,Ambohimadera,Ambohimadera,A,F,4,,,1,Ambohimadera,Moramanga
12-Apr-18,Ambohimadera,Ambohimadera,A,M,3,,,1,Ambohimadera,Moramanga
12-Apr-18,Ambohimadera,Ambohimadera,A,M,,3,,1,Ambohimadera,Moramanga
12-Apr-18,Ambohimadera,Ambohimadera,A,F,7,,2017,1,Ambohimadera,Moramanga
12-Apr-18,Ambohimadera,Ambohimadera,A,M,6,,,1,Ambohimadera,Moramanga
12-Apr-18,Ambohimadera,Ambohimadera,S,F,1,,,1,Ambohimadera,Moramanga
12-Apr-18,Ambohimadera,Ambohimadera,A,M,1,,,1,Ambohimadera,Moramanga
12-Apr-18,Ambohimadera,Ambohimadera,A,F,,6,,1,Ambohimadera,Moramanga
12-Apr-18,Ambohimadera,Ambohimadera,A,F,4,,,1,Ambohimadera,Moramanga
12-Apr-18,Ambohimadera,Ambohimadera,A,F,8,,2017,1,Ambohimadera,Moramanga
12-Apr-18,Ambohimadera,Ambohimadera,A,M,2,,2017,1,Ambohimadera,Moramanga
12-Apr-18,Ambohimadera,Ambohimadera,A,M,3,,2017,1,Ambohimadera,Moramanga
12-Apr-18,Ambohimadera,Ambohimadera,A,M,3,,2017,1,Ambohimadera,Moramanga
12-Apr-18,Ambohimadera,Ambohimadera,A,F,1,,,2,Ambohimadera,Moramanga
12-Apr-18,Ambohimadera,Ambohimadera,S,M,,3,,2,Ambohimadera,Moramanga
12-Apr-18,Ambohimadera,Ambohimadera,A,M,2,,,2,Ambohimadera,Moramanga
12-Apr-18,Ambohimadera,Ambohimadera,S,M,,4,,2,Ambohimadera,Moramanga
12-Apr-18,Ambohimadera,Ambohimadera,S,F,,4,,2,Ambohimadera,Moramanga
12-Apr-18,Ambohimadera,Ambohimadera,S,F,,3,,2,Ambohimadera,Moramanga
12-Apr-18,Ambohimadera,Ambohimadera,S,F,1,,,2,Ambohimadera,Moramanga
12-Apr-18,Ambohimadera,Ambohimadera,A,F,2,,2016,2,Ambohimadera,Moramanga
12-Apr-18,Ambohimadera,Ambohimadera,A,M,2,,2016,2,Ambohimadera,Moramanga
12-Apr-18,Ambohimadera,Ambohimadera,A,F,,7,2017,2,Ambohimadera,Moramanga
12-Apr-18,Ambohimadera,Ambohimadera,A,M,,4,2017,2,Ambohimadera,Moramanga
12-Apr-18,Ambohimadera,Ambohimadera,A,F,5,,2014,2,Ambohimadera,Moramanga
12-Apr-18,Ambohimadera,Ambohimadera,A,F,1,5,,2,Ambohimadera,Moramanga
12-Apr-18,Ambohimadera,Ambohimadera,A,M,4,,2014,2,Ambohimadera,Moramanga
12-Apr-18,Ambohimadera,Ambohimadera,S,F,,2,,2,Ambohimadera,Moramanga
12-Apr-18,Ambohimadera,Ambohimadera,A,M,1,,,2,Ambohimadera,Moramanga
12-Apr-18,Ambohimadera,Ambohimadera,A,M,1,,,2,Ambohimadera,Moramanga
12-Apr-18,Ambohimadera,Ambohimadera,S,F,,6,,2,Ambohimadera,Moramanga
12-Apr-18,Ambohimadera,Ambohimadera,S,M,,7,,2,Ambohimadera,Moramanga
12-Apr-18,Ambohimadera,Ambohimadera,A,M,2,,,2,Ambohimadera,Moramanga
12-Apr-18,Ambohimadera,Ambohimadera,S,F,,3,,3,Ambohimadera,Moramanga
12-Apr-18,Ambohimadera,Ambohimadera,A,M,3,,,3,Ambohimadera,Moramanga
12-Apr-18,Ambohimadera,Ambohimadera,A,M,5,,2016,3,Ambohimadera,Moramanga
12-Apr-18,Ambohimadera,Ambohimadera,A,M,,11,,3,Ambohimadera,Moramanga
12-Apr-18,Ambohimadera,Ambohimadera,A,F,1,5,,3,Ambohimadera,Moramanga
12-Apr-18,Ambohimadera,Ambohimadera,A,F,,9,2017,3,Ambohimadera,Moramanga
12-Apr-18,Ambohimadera,Ambohimadera,A,M,3,,2015,3,Ambohimadera,Moramanga
12-Apr-18,Ambohimadera,Ambohimadera,A,F,9,,,3,Ambohimadera,Moramanga
12-Apr-18,Ambohimadera,Ambohimadera,A,F,,8,,3,Ambohimadera,Moramanga
12-Apr-18,Ambohimadera,Ambohimadera,S,F,1,,,3,Ambohimadera,Moramanga
12-Apr-18,Ambohimadera,Ambohimadera,S,M,,2,,3,Ambohimadera,Moramanga
12-Apr-18,Ambohimadera,Ambohimadera,S,F,,2,,3,Ambohimadera,Moramanga
12-Apr-18,Ambohimadera,Ambohimadera,A,M,,1,,3,Ambohimadera,Moramanga
12-Apr-18,Ambohimadera,Ambohimadera,A,M,,1,,3,Ambohimadera,Moramanga
12-Apr-18,Ambohimadera,Ambohimadera,A,M,,3,,3,Ambohimadera,Moramanga
12-Apr-18,Ambohimadera,Ambohimadera,A,F,1,,,3,Ambohimadera,Moramanga
12-Apr-18,Ambohimadera,Ambohimadera,A,M,1,5,2017,3,Ambohimadera,Moramanga
12-Apr-18,Ambohimadera,Ambohimadera,A,M,5,,,3,Ambohimadera,Moramanga
12-Apr-18,Ambohimadera,Ambohimadera,A,M,,10,,3,Ambohimadera,Moramanga
12-Apr-18,Ambohimadera,Ambohimadera,A,F,2,,,3,Ambohimadera,Moramanga
12-Apr-18,Ambohimadera,Ambohimadera,A,F,,5,,4,Ambohimadera,Moramanga
12-Apr-18,Ambohimadera,Ambohimadera,S,M,1,,,4,Ambohimadera,Moramanga
12-Apr-18,Ambohimadera,Ambohimadera,S,F,,1,,4,Ambohimadera,Moramanga
12-Apr-18,Ambohimadera,Ambohimadera,S,M,,1,,4,Ambohimadera,Moramanga
12-Apr-18,Ambohimadera,Ambohimadera,S,M,,1,,4,Ambohimadera,Moramanga
12-Apr-18,Ambohimadera,Ambohimadera,S,M,,6,,4,Ambohimadera,Moramanga
12-Apr-18,Ambohimadera,Ambohimadera,S,F,1,,,4,Ambohimadera,Moramanga
12-Apr-18,Ambohimadera,Ambohimadera,S,F,,5,,4,Ambohimadera,Moramanga
12-Apr-18,Ambohimadera,Ambohimadera,A,F,3,,,4,Ambohimadera,Moramanga
12-Apr-18,Ambohimadera,Ambohimadera,A,M,5,,,4,Ambohimadera,Moramanga
12-Apr-18,Ambohimadera,Ambohimadera,S,F,,4,,4,Ambohimadera,Moramanga
12-Apr-18,Ambohimadera,Ambohimadera,A,M,,3,,4,Ambohimadera,Moramanga
12-Apr-18,Ambohimadera,Ambohimadera,A,F,2,,,4,Ambohimadera,Moramanga
12-Apr-18,Ambohimadera,Ambohimadera,S,F,1,,,4,Ambohimadera,Moramanga
12-Apr-18,Ambohimadera,Ambohimadera,A,F,,3,,4,Ambohimadera,Moramanga
12-Apr-18,Ambohimadera,Ambohimadera,S,F,,8,,4,Ambohimadera,Moramanga
12-Apr-18,Ambohimadera,Ambohimadera,S,F,,7,,4,Ambohimadera,Moramanga
12-Apr-18,Ambohimadera,Ambohimadera,A,M,,5,,4,Ambohimadera,Moramanga
12-Apr-18,Ambohimadera,Ambohimadera,A,F,3,,2017,5,Ambohimadera,Moramanga
12-Apr-18,Ambohimadera,Ambohimadera,S,M,,6,,5,Ambohimadera,Moramanga
12-Apr-18,Ambohimadera,Ambohimadera,S,M,6,,,5,Ambohimadera,Moramanga
12-Apr-18,Ambohimadera,Ambohimadera,A,M,2,,2017,5,Ambohimadera,Moramanga
12-Apr-18,Ambohimadera,Ambohimadera,A,F,,8,,5,Ambohimadera,Moramanga
12-Apr-18,Ambohimadera,Ambohimadera,A,F,2,,,5,Ambohimadera,Moramanga
12-Apr-18,Ambohimadera,Ambohimadera,A,M,,4,,5,Ambohimadera,Moramanga
12-Apr-18,Ambohimadera,Ambohimadera,S,F,2,,,5,Ambohimadera,Moramanga
12-Apr-18,Ambohimadera,Ambohimadera,A,M,2,5,2015,5,Ambohimadera,Moramanga
12-Apr-18,Ambohimadera,Ambohimadera,S,M,,3,,5,Ambohimadera,Moramanga
12-Apr-18,Ambohimadera,Ambohimadera,A,M,12,,2013,5,Ambohimadera,Moramanga
12-Apr-18,Ambohimadera,Ambohimadera,S,M,2,,,5,Ambohimadera,Moramanga
12-Apr-18,Ambohimadera,Ambohimadera,A,F,,3,,5,Ambohimadera,Moramanga
12-Apr-18,Ambohimadera,Ambohimadera,A,M,2,,2016,5,Ambohimadera,Moramanga
12-Apr-18,Ambohimadera,Ambohimadera,A,M,2,,2017,5,Ambohimadera,Moramanga
12-Apr-18,Ambohimadera,Ambohimadera,A,F,,3,,5,Ambohimadera,Moramanga
12-Apr-18,Ambohimadera,Ambohimadera,A,M,2,,,5,Ambohimadera,Moramanga
12-Apr-18,Ambohimadera,Ambohimadera,A,M,,5,,5,Ambohimadera,Moramanga
12-Apr-18,Ambohimadera,Ambohimadera,A,F,,3,,5,Ambohimadera,Moramanga
12-Apr-18,Ambohimadera,Ambohimadera,A,M,,3,,5,Ambohimadera,Moramanga
12-Apr-18,Ambohimadera,Ambohimadera,A,M,13,,2016,6,Ambohimadera,Moramanga
12-Apr-18,Ambohimadera,Ambohimadera,A,F,,8,,6,Ambohimadera,Moramanga
12-Apr-18,Ambohimadera,Ambohimadera,S,F,,6,,6,Ambohimadera,Moramanga
12-Apr-18,Ambohimadera,Ambohimadera,A,F,3,,,6,Ambohimadera,Moramanga
12-Apr-18,Ambohimadera,Ambohimadera,A,M,4,,,6,Ambohimadera,Moramanga
12-Apr-18,Ambohimadera,Ambohimadera,S,F,1,,,6,Ambohimadera,Moramanga
12-Apr-18,Ambohimadera,Ambohimadera,A,F,5,,,6,Ambohimadera,Moramanga
12-Apr-18,Ambohimadera,Ambohimadera,S,F,,3,,6,Ambohimadera,Moramanga
12-Apr-18,Ambohimadera,Ambohimadera,A,F,3,,2017,6,Ambohimadera,Moramanga
12-Apr-18,Ambohimadera,Ambohimadera,A,M,,2,,6,Ambohimadera,Moramanga
12-Apr-18,Ambohimadera,Ambohimadera,A,F,3,,,6,Ambohimadera,Moramanga
12-Apr-18,Ambohimadera,Ambohimadera,S,F,,3,,6,Ambohimadera,Moramanga
12-Apr-18,Ambohimadera,Ambohimadera,S,F,,3,,6,Ambohimadera,Moramanga
12-Apr-18,Ambohimadera,Ambohimadera,A,M,,4,,6,Ambohimadera,Moramanga
12-Apr-18,Ambohimadera,Ambohimadera,S,F,,5,,6,Ambohimadera,Moramanga
12-Apr-18,Ambohimadera,Ambohimadera,A,M,1,5,,6,Ambohimadera,Moramanga
12-Apr-18,Ambohimadera,Ambohimadera,S,F,5,,,6,Ambohimadera,Moramanga
12-Apr-18,Ambohimadera,Ambohimadera,S,F,,3,,6,Ambohimadera,Moramanga
12-Apr-18,Ambohimadera,Ambohimadera,S,F,1,,,6,Ambohimadera,Moramanga
12-Apr-18,Ambohimadera,Ambohimadera,S,M,2,,,6,Ambohimadera,Moramanga
12-Apr-18,Ambohimadera,Ambohimadera,S,F,2,,,7,Ambohimadera,Moramanga
12-Apr-18,Ambohimadera,Ambohimadera,A,M,1,,,7,Ambohimadera,Moramanga
12-Apr-18,Ambohimadera,Ambohimadera,A,M,5,,2014,7,Ambohimadera,Moramanga
12-Apr-18,Ambohimadera,Ambohimadera,A,M,12,,2015,7,Ambohimadera,Moramanga
12-Apr-18,Ambohimadera,Ambohimadera,A,F,1,5,2017,7,Ambohimadera,Moramanga
12-Apr-18,Ambohimadera,Ambohimadera,A,M,2,,2017,7,Ambohimadera,Moramanga
12-Apr-18,Ambohimadera,Ambohimadera,A,M,6,,2016,7,Ambohimadera,Moramanga
12-Apr-18,Ambohimadera,Ambohimadera,A,M,1,,,7,Ambohimadera,Moramanga
12-Apr-18,Ambohimadera,Ambohimadera,S,M,,10,,7,Ambohimadera,Moramanga
12-Apr-18,Ambohimadera,Ambohimadera,S,M,,7,,7,Ambohimadera,Moramanga
12-Apr-18,Ambohimadera,Ambohimadera,A,F,,2,,7,Ambohimadera,Moramanga
12-Apr-18,Ambohimadera,Ambohimadera,A,M,,5,,7,Ambohimadera,Moramanga
12-Apr-18,Ambohimadera,Ambohimadera,A,F,,7,,7,Ambohimadera,Moramanga
12-Apr-18,Ambohimadera,Ambohimadera,A,F,,7,,7,Ambohimadera,Moramanga
12-Apr-18,Ambohimadera,Ambohimadera,S,F,1,,,7,Ambohimadera,Moramanga
12-Apr-18,Ambohimadera,Ambohimadera,S,M,4,,,7,Ambohimadera,Moramanga
12-Apr-18,Ambohimadera,Ambohimadera,S,M,1,,,7,Ambohimadera,Moramanga
12-Apr-18,Ambohimadera,Ambohimadera,S,F,5,,,7,Ambohimadera,Moramanga
12-Apr-18,Ambohimadera,Ambohimadera,A,M,2,,2017,7,Ambohimadera,Moramanga
12-Apr-18,Ambohimadera,Ambohimadera,S,M,2,,,7,Ambohimadera,Moramanga
12-Apr-18,Ambohimadera,Ambohimadera,A,M,3,,,8,Ambohimadera,Moramanga
12-Apr-18,Ambohimadera,Ambohimadera,A,M,2,,,8,Ambohimadera,Moramanga
12-Apr-18,Ambohimadera,Ambohimadera,A,F,,9,,8,Ambohimadera,Moramanga
12-Apr-18,Ambohimadera,Ambohimadera,A,M,9,,2013,8,Ambohimadera,Moramanga
12-Apr-18,Ambohimadera,Ambohimadera,A,F,4,,2015,8,Ambohimadera,Moramanga
12-Apr-18,Ambohimadera,Ambohimadera,A,M,5,,2017,8,Ambohimadera,Moramanga
12-Apr-18,Ambohimadera,Ambohimadera,A,M,,6,,8,Ambohimadera,Moramanga
12-Apr-18,Ambohimadera,Ambohimadera,A,M,5,,2017,8,Ambohimadera,Moramanga
12-Apr-18,Ambohimadera,Ambohimadera,A,F,,5,,8,Ambohimadera,Moramanga
12-Apr-18,Ambohimadera,Ambohimadera,A,M,,4,,8,Ambohimadera,Moramanga
12-Apr-18,Ambohimadera,Ambohimadera,S,F,,4,,8,Ambohimadera,Moramanga
12-Apr-18,Ambohimadera,Ambohimadera,A,F,,3,,8,Ambohimadera,Moramanga
12-Apr-18,Ambohimadera,Ambohimadera,A,M,,8,,8,Ambohimadera,Moramanga
12-Apr-18,Ambohimadera,Ambohimadera,A,F,12,,,8,Ambohimadera,Moramanga
12-Apr-18,Ambohimadera,Ambohimadera,A,F,10,,,8,Ambohimadera,Moramanga
12-Apr-18,Ambohimadera,Ambohimadera,A,F,,7,,8,Ambohimadera,Moramanga
12-Apr-18,Ambohimadera,Ambohimadera,S,M,2,,,8,Ambohimadera,Moramanga
12-Apr-18,Ambohimadera,Ambohimadera,A,M,3,,2017,8,Ambohimadera,Moramanga
12-Apr-18,Ambohimadera,Ambohimadera,A,M,1,,2017,8,Ambohimadera,Moramanga
12-Apr-18,Ambohimadera,Ambohimadera,S,M,1,,,8,Ambohimadera,Moramanga
13-Apr-18,Ambodiakondro,Ambodiakondro,A,M,3,,,1,Ambodiakondro,Moramanga
13-Apr-18,Ambodiakondro,Ambodiakondro,S,F,1,,,1,Ambodiakondro,Moramanga
13-Apr-18,Ambodiakondro,Ambodiakondro,A,F,4,,2017,1,Ambodiakondro,Moramanga
13-Apr-18,Ambodiakondro,Ambodiakondro,A,F,4,,,1,Ambodiakondro,Moramanga
13-Apr-18,Ambodiakondro,Ambodiakondro,A,M,,2,,1,Ambodiakondro,Moramanga
13-Apr-18,Ambodiakondro,Ambodiakondro,A,M,,2,,1,Ambodiakondro,Moramanga
13-Apr-18,Ambodiakondro,Ambodiakondro,A,F,,2,,1,Ambodiakondro,Moramanga
13-Apr-18,Ambodiakondro,Ambodiakondro,A,F,,2,,1,Ambodiakondro,Moramanga
13-Apr-18,Ambodiakondro,Ambodiakondro,A,F,,2,,1,Ambodiakondro,Moramanga
13-Apr-18,Ambodiakondro,Ambodiakondro,A,F,,1,,1,Ambodiakondro,Moramanga
13-Apr-18,Ambodiakondro,Ambodiakondro,A,F,,1,,1,Ambodiakondro,Moramanga
13-Apr-18,Ambodiakondro,Ambodiakondro,S,F,,1,,1,Ambodiakondro,Moramanga
13-Apr-18,Ambodiakondro,Ambodiakondro,A,,,1,,1,Ambodiakondro,Moramanga
13-Apr-18,Ambodiakondro,Ambodiakondro,A,,,1,,1,Ambodiakondro,Moramanga
13-Apr-18,Ambodiakondro,Ambodiakondro,A,M,1,,Y,1,Ambodiakondro,Moramanga
13-Apr-18,Ambodiakondro,Ambodiakondro,A,M,,3,Y,1,Ambodiakondro,Moramanga
13-Apr-18,Ambodiakondro,Ambodiakondro,A,F,4,,,1,Ambodiakondro,Moramanga
13-Apr-18,Ambodiakondro,Ambodiakondro,A,F,2,,,1,Ambodiakondro,Moramanga
13-Apr-18,Ambodiakondro,Ambodiakondro,A,M,,5,,1,Ambodiakondro,Moramanga
13-Apr-18,Ambodiakondro,Ambodiakondro,A,M,2,,,1,Ambodiakondro,Moramanga
13-Apr-18,Ambodiakondro,Ambodiakondro,S,F,1,,,1,Ambodiakondro,Moramanga
13-Apr-18,Ambodiakondro,Ambodiakondro,S,F,,3,,1,Ambodiakondro,Moramanga
13-Apr-18,Ambodiakondro,Ambodiakondro,A,F,1,,,2,Ambodiakondro,Moramanga
13-Apr-18,Ambodiakondro,Ambodiakondro,A,F,3,,2016,2,Ambodiakondro,Moramanga
13-Apr-18,Ambodiakondro,Ambodiakondro,A,F,1,,2016,2,Ambodiakondro,Moramanga
13-Apr-18,Ambodiakondro,Ambodiakondro,A,M,6,,2015,2,Ambodiakondro,Moramanga
13-Apr-18,Ambodiakondro,Ambodiakondro,A,F,5,,2015,2,Ambodiakondro,Moramanga
13-Apr-18,Ambodiakondro,Ambodiakondro,A,F,3,,2015,2,Ambodiakondro,Moramanga
13-Apr-18,Ambodiakondro,Ambodiakondro,S,F,,,,2,Ambodiakondro,Moramanga
13-Apr-18,Ambodiakondro,Ambodiakondro,A,F,,2,,2,Ambodiakondro,Moramanga
13-Apr-18,Ambodiakondro,Ambodiakondro,A,M,2,,2016,2,Ambodiakondro,Moramanga
13-Apr-18,Ambodiakondro,Ambodiakondro,A,F,,4,,2,Ambodiakondro,Moramanga
13-Apr-18,Ambodiakondro,Ambodiakondro,A,M,4,,2016,2,Ambodiakondro,Moramanga
13-Apr-18,Ambodiakondro,Ambodiakondro,A,M,3,,2016,2,Ambodiakondro,Moramanga
13-Apr-18,Ambodiakondro,Ambodiakondro,A,F,5,,,2,Ambodiakondro,Moramanga
13-Apr-18,Ambodiakondro,Ambodiakondro,S,M,,5,,2,Ambodiakondro,Moramanga
13-Apr-18,Ambodiakondro,Ambodiakondro,S,F,,2,,2,Ambodiakondro,Moramanga
13-Apr-18,Ambodiakondro,Ambodiakondro,A,F,,4,,2,Ambodiakondro,Moramanga
13-Apr-18,Ambodiakondro,Ambodiakondro,S,F,2,,,2,Ambodiakondro,Moramanga
13-Apr-18,Ambodiakondro,Ambodiakondro,S,F,,2,,2,Ambodiakondro,Moramanga
13-Apr-18,Ambodiakondro,Ambodiakondro,A,M,1,,,2,Ambodiakondro,Moramanga
13-Apr-18,Ambodiakondro,Ambodiakondro,A,F,5,,,2,Ambodiakondro,Moramanga
13-Apr-18,Ambodiakondro,Ambodiakondro,A,F,3,,,2,Ambodiakondro,Moramanga
13-Apr-18,Ambodiakondro,Ambodiakondro,A,F,4,,2016,3,Ambodiakondro,Moramanga
13-Apr-18,Ambodiakondro,Ambodiakondro,A,F,4,,2016,3,Ambodiakondro,Moramanga
13-Apr-18,Ambodiakondro,Ambodiakondro,A,F,3,,,3,Ambodiakondro,Moramanga
13-Apr-18,Ambodiakondro,Ambodiakondro,A,F,3,,,3,Ambodiakondro,Moramanga
13-Apr-18,Ambodiakondro,Ambodiakondro,A,F,1,,,3,Ambodiakondro,Moramanga
13-Apr-18,Ambodiakondro,Ambodiakondro,A,M,,4,,3,Ambodiakondro,Moramanga
13-Apr-18,Ambodiakondro,Ambodiakondro,A,F,3,,2016,3,Ambodiakondro,Moramanga
13-Apr-18,Ambodiakondro,Ambodiakondro,S,F,2,,,3,Ambodiakondro,Moramanga
13-Apr-18,Ambodiakondro,Ambodiakondro,A,F,1,,,3,Ambodiakondro,Moramanga
13-Apr-18,Ambodiakondro,Ambodiakondro,A,M,6,,2016,3,Ambodiakondro,Moramanga
13-Apr-18,Ambodiakondro,Ambodiakondro,A,M,,3,,3,Ambodiakondro,Moramanga
13-Apr-18,Ambodiakondro,Ambodiakondro,A,F,7,,,3,Ambodiakondro,Moramanga
13-Apr-18,Ambodiakondro,Ambodiakondro,A,F,,7,,3,Ambodiakondro,Moramanga
13-Apr-18,Ambodiakondro,Ambodiakondro,A,M,4,,2015,3,Ambodiakondro,Moramanga
13-Apr-18,Ambodiakondro,Ambodiakondro,A,M,1,,,3,Ambodiakondro,Moramanga
13-Apr-18,Ambodiakondro,Ambodiakondro,S,F,1,,,3,Ambodiakondro,Moramanga
13-Apr-18,Ambodiakondro,Ambodiakondro,A,M,2,,,3,Ambodiakondro,Moramanga
13-Apr-18,Ambodiakondro,Ambodiakondro,A,M,4,,2016,3,Ambodiakondro,Moramanga
13-Apr-18,Ambodiakondro,Ambodiakondro,A,F,1,,,3,Ambodiakondro,Moramanga
